PostalCode,City,State,Region,Country,CustomerID,CustomerName,Segment,ProductID,ProductName,Manufacturer,SubCategory,Category,OrderID,OrderDate,ShipDate,ShipMode,OrderItemID,Discount,Quantity,Profit,Sales
39212,Jackson,Mississippi,South,United States,C00115,Steve Nguyen,Home Office,L00358,Boston KS Multi-Size Manual Pencil Sharpener,Boston,Art,Office Supplies,US-2013-146570,2013/5/16,2013/5/21,Standard Class,US-2013-146570-L00358,0,4,26,92
28314,Fayetteville,North Carolina,South,United States,C00151,Helen Andreada,Consumer,L00952,Kensington 7 Outlet MasterPiece Power Center,Kensington,Appliances,Office Supplies,US-2013-113649,2013/8/10,2013/8/13,First Class,US-2013-113649-L00952,0.2,4,64,570
77340,Huntsville,Texas,Central,United States,C00128,Janet Martin,Consumer,L01189,Office Star - Contemporary Task Swivel Chair,Office Star,Chairs,Furniture,CA-2014-151750,2014/1/2,2014/1/6,Standard Class,CA-2014-151750-L01189,0.3,4,-27,311
77070,Houston,Texas,Central,United States,C00467,Tom Prescott,Consumer,L00701,GBC ProClick 150 Presentation Binding System,GBC,Binders,Office Supplies,CA-2014-118773,2014/2/10,2014/2/15,Standard Class,CA-2014-118773-L00701,0.8,4,-417,253
78577,Pharr,Texas,Central,United States,C00343,Gene McClure,Consumer,L00827,Hon 61000 Series Interactive Training Tables,Hon,Tables,Furniture,US-2014-123834,2014/7/22,2014/7/26,Standard Class,US-2014-123834-L00827,0.3,4,-21,124
28403,Wilmington,North Carolina,South,United States,C00656,Evan Bailliet,Consumer,L00273,Avoid Verbal Orders Carbonless Minifold Book,Other,Paper,Office Supplies,CA-2014-162635,2014/10/10,2014/10/11,First Class,CA-2014-162635-L00273,0.2,4,4,11
40214,Louisville,Kentucky,South,United States,C00127,Justin MacKendrick,Consumer,L00885,Hunt Boston Vacuum Mount KS Pencil Sharpener,Hunt,Art,Office Supplies,CA-2011-160094,2011/4/30,2011/5/2,First Class,CA-2011-160094-L00885,0,5,45,175
78207,San Antonio,Texas,Central,United States,C00199,Luke Foster,Consumer,L00689,GBC Instant Index System for Binding Systems,GBC,Binders,Office Supplies,CA-2011-169019,2011/7/26,2011/7/30,Standard Class,CA-2011-169019-L00689,0.8,5,-13,9
78207,San Antonio,Texas,Central,United States,C00211,Becky Martin,Consumer,L00952,Kensington 7 Outlet MasterPiece Power Center,Kensington,Appliances,Office Supplies,CA-2011-139892,2011/9/8,2011/9/12,Standard Class,CA-2011-139892-L00952,0.8,5,-454,178
97301,Salem,Oregon,West,United States,C00112,Tim Brockman,Consumer,L00062,Acco Side-Punched Conventional Columnar Pads,Acco,Supplies,Office Supplies,CA-2011-129364,2011/12/8,2011/12/13,Standard Class,CA-2011-129364-L00062,0.2,5,-3,14
90036,Los Angeles,California,West,United States,C00373,Sean Christensen,Consumer,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2012-164777,2012/1/27,2012/1/29,First Class,CA-2012-164777-L00826,0.2,5,0,2804
46614,South Bend,Indiana,Central,United States,C00584,Ralph Kennedy,Consumer,L00912,Imation Bio 8GB USB?lash Drive Imation?orp,Imation,Accessories,Technology,CA-2012-160472,2012/7/20,2012/7/25,Second Class,CA-2012-160472-L00912,0,5,125,831
75220,Dallas,Texas,Central,United States,C00054,Anna Haberlin,Corporate,L00570,"Eldon Expressions Wood Desk Accessories, Oak",Eldon,Furnishings,Furniture,CA-2012-112214,2012/8/5,2012/8/11,Standard Class,CA-2012-112214-L00570,0.6,5,-11,15
79109,Amarillo,Texas,Central,United States,C00051,Joel Eaton,Consumer,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2012-139731,2012/10/15,2012/10/15,Same Day,CA-2012-139731-L00826,0.3,5,-350,2453
75051,Grand Prairie,Texas,Central,United States,C00216,Trudy Brown,Consumer,L00570,"Eldon Expressions Wood Desk Accessories, Oak",Eldon,Furnishings,Furniture,CA-2012-156377,2012/12/31,2013/1/5,Standard Class,CA-2012-156377-L00570,0.6,5,-11,15
22153,Springfield,Virginia,South,United States,C00107,Brian Dahlen,Consumer,L00772,Globe Weis Peel & Seel First Class Envelopes,Global,Envelopes,Office Supplies,CA-2013-112102,2013/4/13,2013/4/17,Standard Class,CA-2013-112102-L00772,0,5,29,64
77070,Houston,Texas,Central,United States,C00528,Thea Hudgings,Corporate,L00875,Howard Miller 16 Diameter Gallery Wall Clock,Howard Miller,Furnishings,Furniture,CA-2013-125087,2013/4/19,2013/4/24,Standard Class,CA-2013-125087-L00875,0.6,5,-67,128
48205,Detroit,Michigan,Central,United States,C00028,Laura Armstrong,Corporate,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2013-122903,2013/5/28,2013/5/30,Second Class,CA-2013-122903-L00826,0,5,701,3505
61604,Peoria,Illinois,Central,United States,C00166,Ralph Arnett,Consumer,L00900,Ibico Presentation Index for Binding Systems,Ibico,Binders,Office Supplies,US-2013-128195,2013/8/5,2013/8/6,First Class,US-2013-128195-L00900,0.8,5,-7,4
48227,Detroit,Michigan,Central,United States,C00042,Joseph Airdo,Consumer,L01622,Wilson Jones 1 Hanging DublLock Ring Binders,Wilson Jones,Binders,Office Supplies,CA-2013-116526,2013/9/2,2013/9/6,Standard Class,CA-2013-116526-L01622,0,5,13,26
10011,New York City,New York,East,United States,C00007,Edward Hooks,Corporate,L00358,Boston KS Multi-Size Manual Pencil Sharpener,Boston,Art,Office Supplies,CA-2013-153836,2013/10/31,2013/11/4,Standard Class,CA-2013-153836-L00358,0,5,32,115
37604,Johnson City,Tennessee,South,United States,C00045,Brosina Hoffman,Consumer,L00900,Ibico Presentation Index for Binding Systems,Ibico,Binders,Office Supplies,CA-2014-127306,2014/1/15,2014/1/19,Standard Class,CA-2014-127306-L00900,0.7,5,-5,6
32216,Jacksonville,Florida,South,United States,C00105,Caroline Jumper,Consumer,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2014-102204,2014/5/2,2014/5/7,Standard Class,CA-2014-102204-L00826,0.2,5,0,2804
19711,Newark,Delaware,East,United States,C00441,Harold Engle,Corporate,L00885,Hunt Boston Vacuum Mount KS Pencil Sharpener,Hunt,Art,Office Supplies,CA-2014-140480,2014/7/9,2014/7/13,Standard Class,CA-2014-140480-L00885,0,5,45,175
90008,Los Angeles,California,West,United States,C00332,Marc Harrigan,Home Office,L01040,Luxo Professional Combination Clamp-On Lamps,Luxo,Furnishings,Furniture,CA-2014-169327,2014/9/3,2014/9/5,Second Class,CA-2014-169327-L01040,0,5,133,512
37918,Knoxville,Tennessee,South,United States,C00240,Liz Preis,Consumer,L01100,Model L Table or Wall-Mount Pencil Sharpener,Other,Art,Office Supplies,CA-2014-102736,2014/9/6,2014/9/10,Standard Class,CA-2014-102736-L01100,0.2,5,7,72
2908,Providence,Rhode Island,East,United States,C00257,Allen Armold,Consumer,L00273,Avoid Verbal Orders Carbonless Minifold Book,Other,Paper,Office Supplies,US-2014-169488,2014/9/8,2014/9/10,First Class,US-2014-169488-L00273,0,5,8,17
10035,New York City,New York,East,United States,C00631,Roger Barcio,Home Office,L00374,Bulldog Table or Wall-Mount Pencil Sharpener,Bulldog,Art,Office Supplies,CA-2014-152975,2014/9/15,2014/9/17,First Class,CA-2014-152975-L00374,0,5,9,30
56301,Saint Cloud,Minnesota,Central,United States,C00494,Karen Bern,Corporate,L00911,Imation Bio 2GB USB?lash Drive Imation?orp,Imation,Accessories,Technology,CA-2014-142034,2014/9/25,2014/9/29,Standard Class,CA-2014-142034-L00911,0,5,275,656
85364,Yuma,Arizona,West,United States,C00180,Gary Hansen,Home Office,L01521,Swingline SM12-08 MicroCut Jam Free Shredder,Other,Machines,Technology,CA-2014-159282,2014/10/17,2014/10/22,Standard Class,CA-2014-159282-L01521,0.7,5,-480,600
10024,New York City,New York,East,United States,C00468,Tom Ashbrook,Home Office,L00772,Globe Weis Peel & Seel First Class Envelopes,Global,Envelopes,Office Supplies,CA-2014-127180,2014/10/23,2014/10/25,First Class,CA-2014-127180-L00772,0,5,29,64
37918,Knoxville,Tennessee,South,United States,C00485,Michelle Huthwaite,Consumer,L00620,Executive Impressions 14 Contract Wall Clock,Executive Impressions,Furnishings,Furniture,CA-2014-115448,2014/11/12,2014/11/15,First Class,CA-2014-115448-L00620,0.2,5,14,89
77070,Houston,Texas,Central,United States,C00375,Rose O'Brian,Consumer,L00639,Fellowes Command Center 5-outlet power strip,Fellowes,Appliances,Office Supplies,CA-2014-150266,2014/11/26,2014/12/1,Standard Class,CA-2014-150266-L00639,0.8,5,-180,68
37421,Chattanooga,Tennessee,South,United States,C00262,Ted Trevino,Consumer,L00616,Executive Impressions 13 Chairman Wall Clock,Executive Impressions,Furnishings,Furniture,CA-2014-108035,2014/11/30,2014/12/4,Standard Class,CA-2014-108035-L00616,0.2,5,19,102
98105,Seattle,Washington,West,United States,C00013,Sally Hughsby,Corporate,L00900,Ibico Presentation Index for Binding Systems,Ibico,Binders,Office Supplies,CA-2014-101805,2014/12/2,2014/12/7,Standard Class,CA-2014-101805-L00900,0.2,5,5,16
94086,Sunnyvale,California,West,United States,C00126,Kalyca Meade,Corporate,L00374,Bulldog Table or Wall-Mount Pencil Sharpener,Bulldog,Art,Office Supplies,CA-2014-137463,2014/12/17,2014/12/21,Second Class,CA-2014-137463-L00374,0,5,9,30
90004,Los Angeles,California,West,United States,C00115,Steve Nguyen,Home Office,L01100,Model L Table or Wall-Mount Pencil Sharpener,Other,Art,Office Supplies,US-2011-154879,2011/5/6,2011/5/11,Standard Class,US-2011-154879-L01100,0,6,30,108
10035,New York City,New York,East,United States,C00239,Luke Weiss,Consumer,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2011-116246,2011/9/12,2011/9/17,Second Class,CA-2011-116246-L00826,0.1,6,421,3785
43130,Lancaster,Ohio,East,United States,C00603,Dianna Arnett,Home Office,L00854,Hoover Commercial Lightweight Upright Vacuum,Hoover,Appliances,Office Supplies,CA-2011-115133,2011/9/26,2011/9/30,Standard Class,CA-2011-115133-L00854,0.2,6,1,17
77036,Houston,Texas,Central,United States,C00300,Darren Budd,Corporate,L00062,Acco Side-Punched Conventional Columnar Pads,Acco,Supplies,Office Supplies,US-2011-159618,2011/11/12,2011/11/16,Standard Class,US-2011-159618-L00062,0.2,6,-3,17
10009,New York City,New York,East,United States,C00693,Grant Thornton,Corporate,L01622,Wilson Jones 1 Hanging DublLock Ring Binders,Wilson Jones,Binders,Office Supplies,CA-2012-144386,2012/11/5,2012/11/11,Standard Class,CA-2012-144386-L01622,0.2,6,9,25
85023,Phoenix,Arizona,West,United States,C00503,Eudokia Martin,Corporate,L00639,Fellowes Command Center 5-outlet power strip,Fellowes,Appliances,Office Supplies,US-2012-159499,2012/11/21,2012/11/23,Second Class,US-2012-159499-L00639,0.2,6,28,326
10035,New York City,New York,East,United States,C00448,Emily Burns,Consumer,L01189,Office Star - Contemporary Task Swivel Chair,Office Star,Chairs,Furniture,CA-2013-144939,2013/10/4,2013/10/9,Standard Class,CA-2013-144939-L01189,0.1,6,93,599
10024,New York City,New York,East,United States,C00183,Delfina Latchford,Consumer,L00650,"Fellowes Personal Hanging Folder Files, Navy",Fellowes,Storage,Office Supplies,CA-2013-146941,2013/12/11,2013/12/14,First Class,CA-2013-146941-L00650,0,6,23,81
65807,Springfield,Missouri,Central,United States,C00306,Cathy Prescott,Corporate,L00885,Hunt Boston Vacuum Mount KS Pencil Sharpener,Hunt,Art,Office Supplies,US-2014-167402,2014/1/14,2014/1/19,Second Class,US-2014-167402-L00885,0,6,55,210
29203,Columbia,South Carolina,South,United States,C00032,Pete Kriz,Consumer,L00900,Ibico Presentation Index for Binding Systems,Ibico,Binders,Office Supplies,CA-2014-107461,2014/12/22,2014/12/27,Second Class,CA-2014-107461-L00900,0,6,11,24
81001,Pueblo,Colorado,West,United States,C00030,Stewart Visinsky,Consumer,L01622,Wilson Jones 1 Hanging DublLock Ring Binders,Wilson Jones,Binders,Office Supplies,US-2011-160780,2011/6/21,2011/6/21,Same Day,US-2011-160780-L01622,0.7,7,-8,11
28205,Charlotte,North Carolina,South,United States,C00033,Erin Ashbrook,Corporate,L00689,GBC Instant Index System for Binding Systems,GBC,Binders,Office Supplies,US-2011-156216,2011/9/13,2011/9/17,Standard Class,US-2011-156216-L00689,0.7,7,-12,19
46203,Indianapolis,Indiana,Central,United States,C00676,Stuart Van,Corporate,L01100,Model L Table or Wall-Mount Pencil Sharpener,Other,Art,Office Supplies,CA-2012-146290,2012/5/4,2012/5/11,Standard Class,CA-2012-146290-L01100,0,7,35,126
61107,Rockford,Illinois,Central,United States,C00252,Dana Kaydos,Consumer,L00358,Boston KS Multi-Size Manual Pencil Sharpener,Boston,Art,Office Supplies,CA-2012-139738,2012/9/25,2012/9/29,Standard Class,CA-2012-139738-L00358,0.2,7,13,129
10035,New York City,New York,East,United States,C00497,Janet Lee,Consumer,L00273,Avoid Verbal Orders Carbonless Minifold Book,Other,Paper,Office Supplies,CA-2012-137925,2012/11/30,2012/12/4,Standard Class,CA-2012-137925-L00273,0,7,11,24
43055,Newark,Ohio,East,United States,C00437,Jason Gross,Corporate,L01622,Wilson Jones 1 Hanging DublLock Ring Binders,Wilson Jones,Binders,Office Supplies,CA-2013-141957,2013/7/22,2013/7/22,Same Day,CA-2013-141957-L01622,0.7,7,-8,11
61107,Rockford,Illinois,Central,United States,C00170,Michael Kennedy,Corporate,L00701,GBC ProClick 150 Presentation Binding System,GBC,Binders,Office Supplies,CA-2013-132479,2013/9/25,2013/9/27,First Class,CA-2013-132479-L00701,0.8,7,-730,442
30076,Roswell,Georgia,South,United States,C00419,Nicole Hansen,Corporate,L00952,Kensington 7 Outlet MasterPiece Power Center,Kensington,Appliances,Office Supplies,CA-2014-122693,2014/2/20,2014/2/22,Second Class,CA-2014-122693-L00952,0,7,361,1246
19134,Philadelphia,Pennsylvania,East,United States,C00090,Roger Demir,Consumer,L01622,Wilson Jones 1 Hanging DublLock Ring Binders,Wilson Jones,Binders,Office Supplies,US-2014-132927,2014/12/10,2014/12/16,Standard Class,US-2014-132927-L01622,0.7,7,-8,11
19134,Philadelphia,Pennsylvania,East,United States,C00462,Aaron Hawkins,Corporate,L00244,Avery Fluorescent Highlighter Four-Color Set,Avery,Art,Office Supplies,CA-2014-164000,2014/12/19,2014/12/23,Standard Class,CA-2014-164000-L00244,0.2,7,2,19
94110,San Francisco,California,West,United States,C00508,Christopher Martinez,Consumer,L00701,GBC ProClick 150 Presentation Binding System,GBC,Binders,Office Supplies,CA-2014-111738,2014/1/4,2014/1/8,Standard Class,CA-2014-111738-L00701,0.2,8,683,2022
90008,Los Angeles,California,West,United States,C00601,Ed Jacobs,Consumer,L00911,Imation Bio 2GB USB?lash Drive Imation?orp,Imation,Accessories,Technology,CA-2014-123085,2014/3/4,2014/3/9,Standard Class,CA-2014-123085-L00911,0,8,441,1049
19805,Wilmington,Delaware,East,United States,C00025,Steven Cartwright,Consumer,L00772,Globe Weis Peel & Seel First Class Envelopes,Global,Envelopes,Office Supplies,CA-2013-103730,2013/6/13,2013/6/16,First Class,CA-2013-103730-L00772,0,9,52,115
19134,Philadelphia,Pennsylvania,East,United States,C00467,Tom Prescott,Consumer,L00826,HON 5400 Series Task Chairs for Big and Tall,Hon,Chairs,Furniture,CA-2014-118892,2014/8/18,2014/8/23,Second Class,CA-2014-118892-L00826,0.3,9,-631,4416
98105,Seattle,Washington,West,United States,C00097,Helen Wasserman,Corporate,L00912,Imation Bio 8GB USB?lash Drive Imation?orp,Imation,Accessories,Technology,CA-2014-121027,2014/8/19,2014/8/23,Standard Class,CA-2014-121027-L00912,0,9,224,1496
75217,Dallas,Texas,Central,United States,C00554,John Grady,Corporate,L00650,"Fellowes Personal Hanging Folder Files, Navy",Fellowes,Storage,Office Supplies,CA-2011-132801,2011/10/7,2011/10/12,Standard Class,CA-2011-132801-L00650,0.2,10,11,107
65203,Columbia,Missouri,Central,United States,C00066,Guy Armstrong,Consumer,L00769,"Global Value Mid-Back Managers Chair, Gray",Global,Chairs,Furniture,CA-2011-168368,2011/2/12,2011/2/16,Second Class,CA-2011-168368-L00769,0,1,15,61
7060,Plainfield,New Jersey,East,United States,C00182,Eric Hoffmann,Consumer,L00524,DIXON Ticonderoga Erasable Checking Pencils,Dixon,Art,Office Supplies,CA-2011-107594,2011/7/2,2011/7/6,Standard Class,CA-2011-107594-L00524,0,1,2,6
19140,Philadelphia,Pennsylvania,East,United States,C00069,Carlos Soltero,Consumer,L00647,Fellowes PB200 Plastic Comb Binding Machine,Fellowes,Binders,Office Supplies,US-2011-159926,2011/11/18,2011/11/22,Standard Class,US-2011-159926-L00647,0.7,1,-41,51
23223,Richmond,Virginia,South,United States,C00071,Sue Ann Reed,Consumer,L00501,"Decoflex Hanging Personal Folder File, Blue",Decoflex,Storage,Office Supplies,CA-2012-115938,2012/6/26,2012/6/30,Standard Class,CA-2012-115938-L00501,0,1,4,15
13021,Auburn,New York,East,United States,C00114,Tamara Manning,Consumer,L01202,"OIC Binder Clips, Mini, 1/4 Capacity, Black",OIC,Fasteners,Office Supplies,CA-2012-102015,2012/9/12,2012/9/18,Standard Class,CA-2012-102015-L01202,0,1,1,1
8701,Lakewood,New Jersey,East,United States,C00247,Jennifer Patt,Corporate,L01114,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,NETGEAR,Accessories,Technology,US-2012-137008,2012/10/2,2012/10/8,Standard Class,US-2012-137008-L01114,0,1,32,90
75220,Dallas,Texas,Central,United States,C00667,Cari Schnelling,Consumer,L00264,Avery Printable Repositionable Plastic Tabs,Avery,Binders,Office Supplies,CA-2012-150413,2012/10/19,2012/10/24,Second Class,CA-2012-150413-L00264,0.8,1,-3,2
94122,San Francisco,California,West,United States,C00321,Paul Van Hugh,Home Office,L01000,Logitech ClearChat Comfort/USB Headset H390,Logitech,Accessories,Technology,CA-2013-107216,2013/6/15,2013/6/18,First Class,CA-2013-107216-L01000,0,1,10,29
30318,Atlanta,Georgia,South,United States,C00476,Phillip Flathmann,Consumer,L00431,Cisco IP?hone?961G VoIP?hone? Dark gray,Cisco,Phones,Technology,CA-2013-160234,2013/6/27,2013/7/4,Standard Class,CA-2013-160234-L00431,0,1,39,136
39401,Hattiesburg,Mississippi,South,United States,C00149,Joy Smith,Consumer,L00264,Avery Printable Repositionable Plastic Tabs,Avery,Binders,Office Supplies,CA-2013-163776,2013/7/20,2013/7/26,Standard Class,CA-2013-163776-L00264,0,1,4,9
22204,Arlington,Virginia,South,United States,C00094,Katherine Murray,Home Office,L00177,"Avery 3 1/2 Diskette Storage Pages, 10/Pack",Avery,Binders,Office Supplies,CA-2013-149454,2013/7/26,2013/7/27,First Class,CA-2013-149454-L00177,0,1,5,10
43229,Columbus,Ohio,East,United States,C00005,Seth Vernon,Consumer,L00588,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Eldon,Art,Office Supplies,CA-2013-157511,2013/9/19,2013/9/21,First Class,CA-2013-157511-L00588,0.2,1,0,3
19120,Philadelphia,Pennsylvania,East,United States,C00336,Julie Prescott,Home Office,L01114,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,NETGEAR,Accessories,Technology,CA-2013-134180,2013/11/4,2013/11/8,Standard Class,CA-2013-134180-L01114,0.2,1,14,72
46203,Indianapolis,Indiana,Central,United States,C00148,Karen Ferguson,Home Office,L00647,Fellowes PB200 Plastic Comb Binding Machine,Fellowes,Binders,Office Supplies,US-2014-148362,2014/7/2,2014/7/9,Standard Class,US-2014-148362-L00647,0,1,78,170
1841,Lawrence,Massachusetts,East,United States,C00205,Jennifer Braxton,Corporate,L00648,Fellowes PB300 Plastic Comb Binding Machine,Fellowes,Binders,Office Supplies,CA-2014-132339,2014/8/20,2014/8/24,Standard Class,CA-2014-132339-L00648,0,1,182,388
98105,Seattle,Washington,West,United States,C00559,Don Weiss,Consumer,L00264,Avery Printable Repositionable Plastic Tabs,Avery,Binders,Office Supplies,CA-2014-132521,2014/9/24,2014/9/26,Second Class,CA-2014-132521-L00264,0.2,1,2,7
